Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Ruxolitinib,206,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,3.9776896135716782,.98709148118846723,5.2399999999999993,.039838318235728427,-.06163943907878202,GDSC1
Ruxolitinib,206,KY821,907300,LAML,blood,leukemia,3.9926445599093445,.98678110281209719,5.2399999999999993,.042154346368979613,-.044626021253553604,GDSC1
Ruxolitinib,206,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,3.9690941068987446,.98936782999645656,5.2399999999999993,.062804999076502749,-.071418073060091014,GDSC1
Ruxolitinib,206,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,2.2847598408400134,.90538096281327829,5.2399999999999993,.13769940968760744,-1.9875922925309641,GDSC1
Ruxolitinib,206,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,4.2488216492602273,.97831244958966668,5.2399999999999993,.10752173823965917,.24681252756958802,GDSC1
Ruxolitinib,206,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,4.2448063105236855,.97597947766641902,5.2399999999999993,.085864799997877841,.24224449809678747,GDSC1
Ruxolitinib,206,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,3.4579369754576783,.9941728806802026,5.2399999999999993,.020749983379730032,-.65293335604365443,GDSC1
Ruxolitinib,206,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,2.7234088812172073,.98932907713212592,5.2399999999999993,.061414311491214971,-1.48856546661878,GDSC1
Ruxolitinib,206,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,3.7896369994648813,.98887416085168378,5.2399999999999993,.030005243553056261,-.27557652883397193,GDSC1
Ruxolitinib,206,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,3.4018713379394989,.97081238430491124,5.2399999999999993,.031538913369080691,-.71671614036111619,GDSC1
Ruxolitinib,206,CMK,910566,LAML,blood,acute_myeloid_leukaemia,-2.4888757456181301,.2694627595580722,5.2399999999999993,.19015082064476552,-7.4182942786181272,GDSC1
Ruxolitinib,206,CESS,910688,LAML,blood,acute_myeloid_leukaemia,3.6534636116620982,.98830363640597363,5.2399999999999993,.090476438215024643,-.43049348346927235,GDSC1
Ruxolitinib,206,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,3.1985812060897487,.99341471801552883,5.2399999999999993,.021962889495318515,-.94798811384820258,GDSC1
Ruxolitinib,206,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,3.5072913061660009,.98293070997474019,5.2399999999999993,.031244581092992777,-.59678565541899131,GDSC1
Ruxolitinib,206,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,1.9053919814957176,.93518671536947973,5.2399999999999993,.088064446741315305,-2.4191781875756502,GDSC1
Ruxolitinib,206,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,4.4039857781825278,.98681189943864056,5.2399999999999993,.078600020578990307,.42333420121770915,GDSC1
Ruxolitinib,206,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,1.1068068983609691,.81407416696572787,5.2399999999999993,.087005390215688941,-3.3276844022817582,GDSC1
Ruxolitinib,206,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,2.814403830508438,.96463817639323768,5.2399999999999993,.013923002150870334,-1.3850455303166376,GDSC1
Ruxolitinib,206,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,-3.8903924776480023,.070051921933012462,5.2399999999999993,.050914853906788488,-9.012722584323015,GDSC1
Ruxolitinib,206,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,2.9110027651109394,.92848103055345788,5.2399999999999993,.053169361083739028,-1.2751502489323829,GDSC1
AS601245,207,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,.87480917492572308,.76204773855006402,8,.057478859570737388,-1.1750688735015273,GDSC1
AS601245,207,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,2.3643623366695143,.90827926280833093,8,.14319353872686696,.14829672470742017,GDSC1
AS601245,207,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,1.7664858218761876,.83035330926566253,8,.080892471365408974,-.38287546301651315,GDSC1
AS601245,207,HEL,907053,LAML,blood,acute_myeloid_leukaemia,1.5013633698716471,.84759516515090416,8,.063898064449491962,-.61841853815246461,GDSC1
AS601245,207,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,2.5323837178096107,.92180136279086167,8,.11381847918610509,.29757217272436237,GDSC1
AS601245,207,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,2.2888265095625338,.90276562323954979,8,.11797251295432994,.081188334357246969,GDSC1
AS601245,207,KY821,907300,LAML,blood,leukemia,3.1821944809772384,.95506063972196031,8,.046255566104509926,.87488437037377587,GDSC1
AS601245,207,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,2.0314613573397238,.8870717969848898,8,.16419392129536212,-.14746291312878149,GDSC1
AS601245,207,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,1.7708775887637684,.82788924192228941,8,.085325054737853401,-.37897368000960541,GDSC1
AS601245,207,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,.95789636758580121,.73394642037773872,8,.13365077925360705,-1.1012516139084663,GDSC1
AS601245,207,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,2.6882815809312794,.89817058458731625,8,.15737739732667749,.43607670830467077,GDSC1
AS601245,207,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.9516476674357297,.97581837658468129,8,.059358448274475804,.67005937341941857,GDSC1
AS601245,207,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,1.1404653227174855,.81717178791454315,8,.1399770916964079,-.93905164634276972,GDSC1
AS601245,207,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,1.407982562318375,.82395785752554707,8,.10053311407893926,-.70138096703570185,GDSC1
AS601245,207,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,1.7675983258153971,.84519443519484305,8,.15954885876372102,-.38188707973565178,GDSC1
AS601245,207,CMK,910566,LAML,blood,acute_myeloid_leukaemia,.74129288704250951,.74020253264777069,8,.09864229735574645,-1.2936889179035402,GDSC1
AS601245,207,CESS,910688,LAML,blood,acute_myeloid_leukaemia,1.6918381678929215,.86039122617915376,8,.13978042704460564,-.44919477259577817,GDSC1
AS601245,207,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,1.29980326624237,.83624195989518546,8,.070383529127210756,-.79749083578174229,GDSC1
AS601245,207,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,2.8184192586975705,.94525824824866045,8,.027559759389916533,.55169508985011129,GDSC1
AS601245,207,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,1.6173453961083526,.8662208301817782,8,.13515430766662084,-.51537647998749125,GDSC1
AS601245,207,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,4.4556570400384663,.9814721064386156,8,.019905736365864176,2.0062683213137085,GDSC1
AS601245,207,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,1.5390621167391703,.8150922170467001,8,.093476654724497427,-.58492579282361501,GDSC1
AS601245,207,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,2.6557873272816326,.93658744159267937,8,.087778727378543836,.40720779746359892,GDSC1
AS601245,207,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,1.7738180337257763,.89855173803163924,8,.082457432651143692,-.37636129677543301,GDSC1
AS601245,207,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,2.5701335005738972,.88309412957059852,8,.14452328625881664,.33111025993948023,GDSC1
Ispinesib Mesylate,208,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-4.9839767119974328,.47300094192015218,.128,.10717140538804205,-1.7912663031036307,GDSC1
Ispinesib Mesylate,208,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,-2.6900190885003523,.81827633346017059,.128,.16058821850406932,-.43170782810889169,GDSC1
Ispinesib Mesylate,208,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,-3.9558005881908889,.63041596431732827,.128,.13185085386086845,-1.1818977826959101,GDSC1
Ispinesib Mesylate,208,HEL,907053,LAML,blood,acute_myeloid_leukaemia,-2.2682671459420867,.88926286042452896,.128,.0582224442308589,-.1817483598182543,GDSC1
Ispinesib Mesylate,208,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,-3.5176117882466169,.69759853259747417,.128,.11254862222723003,-.92219669209607003,GDSC1
Ispinesib Mesylate,208,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,-1.4103740100116235,.93405073573246922,.128,.094403475015984964,.32669864532563087,GDSC1
Ispinesib Mesylate,208,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,-2.1423728453589614,.87708106746556025,.128,.08032944602404872,-.10713466096082165,GDSC1
Ispinesib Mesylate,208,KY821,907300,LAML,blood,leukemia,-1.348732393080428,.93545394412843841,.128,.043398914937726227,.36323174508857548,GDSC1
Ispinesib Mesylate,208,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-4.2989482484195296,.58745777561633761,.128,.09699931675684334,-1.3852708985982221,GDSC1
Ispinesib Mesylate,208,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-2.7487994357632464,.78672982137062619,.128,.20863591901841669,-.46654514091093574,GDSC1
Ispinesib Mesylate,208,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,-4.4839979644437342,.55134116588647841,.128,.18501701620851083,-1.4949442016876404,GDSC1
Ispinesib Mesylate,208,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,-3.6765801378639589,.6652925620117488,.128,.18648823089991068,-1.0164123675577221,GDSC1
Ispinesib Mesylate,208,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,-.9144515573335904,.98378268246625078,.128,.015735551959753066,.6206167049150414,GDSC1
Ispinesib Mesylate,208,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,-2.6457840944054447,.83391260073270446,.128,.17827977091885083,-.40549110095706581,GDSC1
Ispinesib Mesylate,208,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,-4.1124556062856135,.61266429230046449,.128,.1402249286800907,-1.2747424173655131,GDSC1
Ispinesib Mesylate,208,CMK,910566,LAML,blood,acute_myeloid_leukaemia,-3.5536519818235202,.71502074110489544,.128,.12098871179145514,-.94355661178945671,GDSC1
Ispinesib Mesylate,208,CESS,910688,LAML,blood,acute_myeloid_leukaemia,-4.0185307624267699,.63553162137630848,.128,.1295884064632466,-1.2190760370571538,GDSC1
Ispinesib Mesylate,208,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-3.7753154183059539,.68515489589557177,.128,.15443065702860062,-1.0749297464015635,GDSC1
Ispinesib Mesylate,208,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,-4.4492271761769437,.56296411345186703,.128,.18077525193666916,-1.4743366196703684,GDSC1
Ispinesib Mesylate,208,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,-4.4793251423135443,.56072270880661756,.128,.12513769289768523,-1.4921747630266256,GDSC1
Ispinesib Mesylate,208,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,-1.2236242859804287,.92994358017545053,.128,.08782451043443415,.43737949113065488,GDSC1
Ispinesib Mesylate,208,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,-4.1459406714398854,.60561770652183144,.128,.13186349229259131,-1.2945879906446045,GDSC1
Ispinesib Mesylate,208,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,-4.1827379600902272,.60690926223136732,.128,.12643803566560033,-1.3163966174165034,GDSC1
Ispinesib Mesylate,208,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,-2.9718490771043951,.8167187762294742,.128,.1644034604152034,-.59873983671686792,GDSC1
Ispinesib Mesylate,208,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,-3.7244783248739393,.65505581208500063,.128,.12696841914635468,-1.0448001570352921,GDSC1
TL-2-105,211,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,1.4494250935371171,.8100574481620465,10.24,.095004759750149603,-2.0154627487313324,GDSC1
TL-2-105,211,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,2.9377285115814766,.93065698158308807,10.24,.099331012174507863,-.81243530481374115,GDSC1
TL-2-105,211,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,-1.3381515232177867,.3667799664116338,10.24,.039230010643001037,-4.2687204724726779,GDSC1
TL-2-105,211,HEL,907053,LAML,blood,acute_myeloid_leukaemia,2.9522140097960992,.95434793484536784,10.24,.047096654152234338,-.80072636718736079,GDSC1
TL-2-105,211,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,.018613797374227369,.57217032125974976,10.24,.06648477336546095,-3.1720180824636586,GDSC1
TL-2-105,211,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,2.4743293760437925,.89886828971041566,10.24,.072461345883874331,-1.1870107245705916,GDSC1
TL-2-105,211,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,1.8174329474499282,.83320741190115699,10.24,.063490802070457472,-1.7179941395306164,GDSC1
TL-2-105,211,KY821,907300,LAML,blood,leukemia,3.9792946793435293,.97360016264172611,10.24,.066636688725475943,.029484877107440039,GDSC1
TL-2-105,211,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,2.6675109153302174,.91912631034093684,10.24,.078047000535273539,-1.0308579598842134,GDSC1
TL-2-105,211,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,3.2480226500165261,.92307434568581037,10.24,.10790279516541303,-.56161792463555327,GDSC1
TL-2-105,211,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,.65300122067714828,.66050143437577724,10.24,.095674278267711452,-2.6592291772870444,GDSC1
TL-2-105,211,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,3.956780121466636,.95017725213764148,10.24,.065076104839617857,.011285879050199617,GDSC1
TL-2-105,211,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,3.8555860058585618,.99106388546179924,10.24,.02491270830115053,-.0705114861667996,GDSC1
TL-2-105,211,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,1.0018824821770755,.75459484982746483,10.24,.14608107504682841,-2.377221001289902,GDSC1
TL-2-105,211,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,2.6326406316825786,.92119455589154664,10.24,.028160017128840292,-1.0590443550081476,GDSC1
TL-2-105,211,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,2.8525650582245041,.91623536220136659,10.24,.10318233422537812,-.88127474330798239,GDSC1
TL-2-105,211,CMK,910566,LAML,blood,acute_myeloid_leukaemia,3.1784895983065184,.96527235643827702,10.24,.093698919776477999,-.61782297560318256,GDSC1
TL-2-105,211,CESS,910688,LAML,blood,acute_myeloid_leukaemia,2.0515627760859259,.87259776793551502,10.24,.10096481373667804,-1.5287419978813435,GDSC1
TL-2-105,211,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,2.0556917239515604,.90167041274515025,10.24,.14332435631064749,-1.5254044811245855,GDSC1
TL-2-105,211,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,2.3627071547593901,.89588813741498741,10.24,.021104154175441377,-1.27723735035677,GDSC1
TL-2-105,211,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,1.2621633853644429,.78481246566244711,10.24,.082563694028728041,-2.1668303874770891,GDSC1
TL-2-105,211,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,3.129305865848246,.92830649803735654,10.24,.033000295160019726,-.65757923714516786,GDSC1
TL-2-105,211,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,1.9227355911066675,.82994870120555131,10.24,.11029685219816628,-1.6328757633310957,GDSC1
TL-2-105,211,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,1.8800604789332918,.84806323871105338,10.24,.049077047370190703,-1.6673709680685092,GDSC1
TL-2-105,211,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,3.233729738314254,.98164584022414059,10.24,.052409075391888993,-.5731711904702298,GDSC1
TL-2-105,211,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,3.7048696668412608,.93423360556359558,10.24,.048610358364931383,-.19233872239182348,GDSC1
AT-7519,219,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-2.1502793721390101,.21753010912671933,10.24,.18680951458076953,-1.754070320751917,GDSC1
AT-7519,219,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,-.48054047962225754,.49441216305923741,10.24,.11943094657108523,-.79579493521372968,GDSC1
AT-7519,219,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,-.98200700151332432,.41918854826624496,10.24,.043603288875719078,-1.0835902466563148,GDSC1
AT-7519,219,HEL,907053,LAML,blood,acute_myeloid_leukaemia,2.3777776087756712,.91436693040953343,10.24,.11844586053367448,.84461476023379867,GDSC1
AT-7519,219,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,-1.3894694604200637,.3554660582410345,10.24,.061727908430654357,-1.3174359375311686,GDSC1
AT-7519,219,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,1.9440995767058065,.84827670615917161,10.24,.086947337008312586,.59572375982427084,GDSC1
AT-7519,219,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,-.48994445953514371,.49287115724929131,10.24,.092621550384626272,-.80119194819402362,GDSC1
AT-7519,219,KY821,907300,LAML,blood,leukemia,.81797049726059612,.69967761107016258,10.24,.068647000448775197,-.050569970655086706,GDSC1
AT-7519,219,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-1.6380191079880473,.30711051694596214,10.24,.16561642586904726,-1.460080401534513,GDSC1
AT-7519,219,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-1.9193444871852376,.28789851003285394,10.24,.1308585896104682,-1.6215350980862133,GDSC1
AT-7519,219,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,-2.5131125167349984,.21608209017979418,10.24,.086390202892557125,-1.9623029211195611,GDSC1
AT-7519,219,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,-1.5899040380548235,.33581300142394976,10.24,.13924037384176252,-1.4324668103334599,GDSC1
AT-7519,219,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.0515304848693416,.89544205297129253,10.24,.034324651119815551,.65737914522645047,GDSC1
AT-7519,219,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,-1.7665328297985101,.26704567615614772,10.24,.05217760011332296,-1.5338353681743844,GDSC1
AT-7519,219,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,-.64814821866674943,.46613169736745808,10.24,.13454075898526241,-.89198624480822242,GDSC1
AT-7519,219,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,-.93995443889647923,.42191059707557321,10.24,.07028393946574106,-1.059455972827557,GDSC1
AT-7519,219,CMK,910566,LAML,blood,acute_myeloid_leukaemia,.51262044531556383,.66356821316296555,10.24,.1222041622673497,-.22581260293916136,GDSC1
AT-7519,219,CESS,910688,LAML,blood,acute_myeloid_leukaemia,-1.253917610083628,.36482082896914592,10.24,.054266940986817939,-1.2396417373578867,GDSC1
AT-7519,219,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-.7553265903086227,.44515275835445001,10.24,.085029847999964589,-.95349669765014233,GDSC1
AT-7519,219,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,-1.0903813385631078,.39351238483540407,10.24,.13790949434529126,-1.1457870728093504,GDSC1
AT-7519,219,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,-2.4756572610967948,.16958326319364891,10.24,.057095295207928255,-1.9408070754529185,GDSC1
AT-7519,219,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,4.5655635155480212,.97902559844915005,10.24,.023521176242431805,2.1002011232772362,GDSC1
AT-7519,219,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,-2.3399401979239141,.22471464535243824,10.24,.098191844244200882,-1.8629180584221925,GDSC1
AT-7519,219,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,-.4625701148388402,.49728452825251546,10.24,.11895417263841877,-.78548161118548299,GDSC1
AT-7519,219,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,-.59597048694306776,.47339559309049017,10.24,.055115717535257791,-.86204106223620081,GDSC1
AT-7519,219,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,-2.4701637251764401,.23098975551705125,10.24,.13031814869813901,-1.937654294933977,GDSC1
TAK-715,221,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,1.085748610896599,.64818017929196514,20,.046332380351234749,-2.6999889529208225,GDSC1
TAK-715,221,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,4.2401404259049187,.96140373919054101,20,.047435678869040196,.057886233419542361,GDSC1
